* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_L.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_L.wav
* Measurement: captured_sweep_L
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
303.588867 70.219 -159.5154
303.955078 70.063 -159.0859
304.321289 69.943 -158.6599
304.687500 69.840 -158.3413
305.053711 69.732 -158.1021
305.419922 69.610 -157.8181
305.786133 69.486 -157.3735
306.152344 69.379 -156.7612
306.518555 69.304 -156.0996
306.884766 69.255 -155.5427
307.250977 69.205 -155.1519
307.617188 69.134 -154.8362
307.983398 69.036 -154.4136
308.349609 68.931 -153.7397
308.715820 68.849 -152.8210
309.082031 68.812 -151.8196
309.448242 68.814 -150.9385
309.814453 68.829 -150.2803
310.180664 68.835 -149.8003
310.546875 68.820 -149.3726
310.913086 68.792 -148.8892
311.279297 68.761 -148.3145
311.645508 68.738 -147.6655
312.011719 68.724 -146.9583
312.377930 68.726 -146.1904
312.744141 68.753 -145.3823
313.110352 68.816 -144.6260
313.476562 68.911 -144.0720
313.842773 69.019 -143.8376
314.208984 69.108 -143.9116
314.575195 69.154 -144.1323
314.941406 69.157 -144.2644
315.307617 69.143 -144.1257
315.673828 69.151 -143.7065
316.040039 69.210 -143.1951
316.406250 69.317 -142.8623
316.772461 69.442 -142.8782
317.138672 69.544 -143.1978
317.504883 69.602 -143.5981
317.871094 69.628 -143.8252
318.237305 69.659 -143.7686
318.603516 69.736 -143.5659
318.969727 69.868 -143.5286
319.335938 70.023 -143.9185
319.702148 70.150 -144.7532
320.068359 70.212 -145.7983
320.434570 70.209 -146.7231
320.800781 70.178 -147.3127
321.166992 70.167 -147.6123
321.533203 70.196 -147.8906
321.899414 70.247 -148.4146
322.265625 70.275 -149.2271
322.631836 70.250 -150.1177
322.998047 70.177 -150.7878
323.364258 70.097 -151.0718
323.730469 70.055 -151.0674
324.096680 70.069 -151.0645
324.462891 70.118 -151.3169
324.829102 70.164 -151.8716
325.195312 70.183 -152.5952
325.561523 70.175 -153.3250
325.927734 70.154 -153.9961
326.293945 70.132 -154.6501
326.660156 70.104 -155.3430
327.026367 70.060 -156.0562
327.392578 69.999 -156.7029
327.758789 69.933 -157.2183
328.125000 69.880 -157.6396
328.491211 69.847 -158.0991
328.857422 69.821 -158.7258
329.223633 69.780 -159.5474
329.589844 69.703 -160.4741
329.956055 69.585 -161.3569
330.322266 69.433 -162.0574
330.688477 69.266 -162.4917
331.054688 69.106 -162.6458
331.420898 68.975 -162.5889
331.787109 68.888 -162.4780
332.153320 68.840 -162.5203
332.519531 68.806 -162.8657
332.885742 68.746 -163.5010
333.251953 68.634 -164.2295
333.618164 68.471 -164.7695
333.984375 68.291 -164.9270
334.350586 68.138 -164.7351
334.716797 68.036 -164.4392
335.083008 67.972 -164.3027
335.449219 67.909 -164.4048
335.815430 67.820 -164.6172
336.181641 67.703 -164.7478
336.547852 67.578 -164.7063
336.914062 67.462 -164.5479
337.280273 67.356 -164.3755
337.646484 67.245 -164.2124
338.012695 67.124 -163.9834
338.378906 67.001 -163.6167
338.745117 66.892 -163.1401
339.111328 66.801 -162.6646
339.477539 66.717 -162.2656
339.843750 66.625 -161.9099
340.209961 66.525 -161.5127
340.576172 66.430 -161.0630
340.942383 66.345 -160.6611
341.308594 66.253 -160.3940
341.674805 66.125 -160.1748
342.041016 65.958 -159.7412
342.407227 65.788 -158.8662
342.773438 65.675 -157.6313
343.139648 65.650 -156.4700
343.505859 65.669 -155.8218
343.872070 65.651 -155.7175
344.238281 65.539 -155.7266
344.604492 65.352 -155.2681
344.970703 65.175 -154.0679
345.336914 65.098 -152.4482
345.703125 65.128 -151.0942
346.069336 65.182 -150.4165
346.435547 65.166 -150.2034
346.801758 65.050 -149.8418
347.167969 64.889 -148.7991
347.534180 64.782 -147.0439
347.900391 64.792 -145.0891
348.266602 64.890 -143.5264
348.632812 64.997 -142.5168
348.999023 65.055 -141.7686
349.365234 65.069 -140.8782
349.731445 65.085 -139.6660
350.097656 65.145 -138.2686
350.463867 65.254 -136.9587
350.830078 65.389 -135.8979
351.196289 65.522 -135.0679
351.562500 65.641 -134.3770
351.928711 65.744 -133.7595
352.294922 65.827 -133.1687
352.661133 65.888 -132.5088
353.027344 65.938 -131.6409
353.393555 66.007 -130.5020
353.759766 66.130 -129.2351
354.125977 66.314 -128.1509
354.492188 66.525 -127.4968
354.858398 66.710 -127.2449
355.224609 66.840 -127.1089
355.590820 66.933 -126.7639
355.957031 67.041 -126.1094
356.323242 67.207 -125.3760
356.689453 67.426 -124.9463
357.055664 67.648 -125.0198
357.421875 67.817 -125.4492
357.788086 67.914 -125.8569
358.154297 67.972 -125.9019
358.520508 68.050 -125.5217
358.886719 68.193 -124.9858
359.252930 68.396 -124.6733
359.619141 68.611 -124.7654
359.985352 68.794 -125.1392
360.351562 68.935 -125.5171
360.717773 69.059 -125.7034
361.083984 69.201 -125.7314
361.450195 69.374 -125.8132
361.816406 69.558 -126.1318
362.182617 69.717 -126.6699
362.548828 69.834 -127.2280
362.915039 69.921 -127.5879
363.281250 70.014 -127.6924
363.647461 70.141 -127.6968
364.013672 70.299 -127.8364
364.379883 70.459 -128.2258
364.746094 70.592 -128.7759
365.112305 70.695 -129.2944
365.478516 70.791 -129.6660
365.844727 70.905 -129.9614
366.210938 71.042 -130.3789
366.577148 71.176 -131.0547
366.943359 71.274 -131.9202
367.309570 71.320 -132.7300
367.675781 71.335 -133.2297
368.041992 71.367 -133.3508
368.408203 71.453 -133.2898
368.774414 71.597 -133.3733
369.140625 71.763 -133.8110
369.506836 71.907 -134.5566
369.873047 72.007 -135.3787
370.239258 72.078 -136.0457
370.605469 72.151 -136.4868
370.971680 72.253 -136.8271
371.337891 72.384 -137.2703
371.704102 72.520 -137.9307
372.070312 72.633 -138.7539
372.436523 72.713 -139.5732
372.802734 72.771 -140.2290
373.168945 72.832 -140.6709
373.535156 72.920 -140.9829
373.901367 73.041 -141.3223
374.267578 73.185 -141.8252
374.633789 73.333 -142.5449
375.000000 73.465 -143.4458
375.366211 73.573 -144.4380
375.732422 73.656 -145.4194
376.098633 73.723 -146.3125
376.464844 73.787 -147.0928
376.831055 73.860 -147.8008
377.197266 73.948 -148.5203
377.563477 74.043 -149.3281
377.929688 74.134 -150.2451
378.295898 74.208 -151.2214
378.662109 74.266 -152.1716
379.028320 74.316 -153.0330
379.394531 74.371 -153.8101
379.760742 74.440 -154.5684
380.126953 74.520 -155.3838
380.493164 74.604 -156.2896
380.859375 74.685 -157.2668
381.225586 74.764 -158.2837
381.591797 74.846 -159.3450
381.958008 74.933 -160.5032
382.324219 75.020 -161.8169
382.690430 75.089 -163.2903
383.056641 75.130 -164.8442
383.422852 75.142 -166.3501
383.789062 75.139 -167.7036
384.155273 75.143 -168.8960
384.521484 75.170 -170.0278
384.887695 75.221 -171.2473
385.253906 75.280 -172.6560
385.620117 75.325 -174.2510
385.986328 75.343 -175.9404
386.352539 75.331 -177.6067
386.718750 75.299 -179.1719
387.084961 75.259 179.3765
387.451172 75.218 178.0032
387.817383 75.176 176.6665
388.183594 75.132 175.3433
388.549805 75.083 174.0273
388.916016 75.028 172.7134
389.282227 74.965 171.3901
389.648438 74.889 170.0620
390.014648 74.796 168.7666
390.380859 74.689 167.5684
390.747070 74.579 166.5095
391.113281 74.485 165.5537
391.479492 74.417 164.5676
391.845703 74.364 163.3879
392.211914 74.302 161.9326
392.578125 74.197 160.2778
392.944336 74.033 158.6426
393.310547 73.822 157.2852
393.676758 73.601 156.3604
394.042969 73.415 155.8057
394.409180 73.292 155.3545
394.775391 73.218 154.7031
395.141602 73.154 153.7104
395.507812 73.060 152.4685
395.874023 72.919 151.2119
396.240234 72.746 150.1580
396.606445 72.571 149.3718
396.972656 72.421 148.7397
397.338867 72.296 148.0723
397.705078 72.175 147.2563
398.071289 72.031 146.3386
398.437500 71.857 145.4731
398.803711 71.665 144.8013
399.169922 71.480 144.3438
399.536133 71.320 143.9863
399.902344 71.184 143.5681
400.268555 71.054 143.0000
400.634766 70.911 142.3105
401.000977 70.748 141.5996
401.367188 70.570 140.9512
401.733398 70.388 140.3850
402.099609 70.205 139.8755
402.465820 70.021 139.4175
402.832031 69.834 139.0579
403.198242 69.655 138.8582
403.564453 69.505 138.8030
403.930664 69.399 138.7480
404.296875 69.333 138.4780
404.663086 69.274 137.8521
405.029297 69.181 136.9211
405.395508 69.028 135.9194
405.761719 68.819 135.1484
406.127930 68.590 134.8132
406.494141 68.388 134.8931
406.860352 68.244 135.1445
407.226562 68.151 135.2666
407.592773 68.072 135.1079
407.958984 67.972 134.7378
408.325195 67.834 134.3579
408.691406 67.674 134.1440
409.057617 67.515 134.1335
409.423828 67.378 134.2222
409.790039 67.260 134.2666
410.156250 67.145 134.2002
410.522461 67.017 134.0649
410.888672 66.876 133.9514
411.254883 66.729 133.9133
411.621094 66.587 133.9302
411.987305 66.453 133.9424
412.353516 66.321 133.9146
412.719727 66.186 133.8608
413.085938 66.048 133.8127
413.452148 65.913 133.7651
413.818359 65.780 133.6677
414.184570 65.641 133.4817
414.550781 65.479 133.2524
414.916992 65.288 133.1238
415.283203 65.083 133.2598
415.649414 64.900 133.7029
416.015625 64.774 134.2769
416.381836 64.706 134.6492
416.748047 64.657 134.5571
417.114258 64.564 134.0127
417.480469 64.382 133.3345
417.846680 64.109 133.0061
418.212891 63.801 133.4248
418.579102 63.548 134.6184
418.945312 63.421 136.1233
419.311523 63.415 137.2578
419.677734 63.449 137.6201
420.043945 63.433 137.3218
420.410156 63.321 136.8198
420.776367 63.132 136.5889
421.142578 62.923 136.8354
421.508789 62.751 137.3960
421.875000 62.625 137.9194
422.241211 62.507 138.2029
422.607422 62.359 138.3560
422.973633 62.175 138.6604
423.339844 61.994 139.2808
423.706055 61.858 140.0806
424.072266 61.775 140.7310
424.438477 61.704 141.0308
424.804688 61.601 141.0967
425.170898 61.459 141.2356
425.537109 61.317 141.6353
425.903320 61.223 142.1411
426.269531 61.179 142.3618
426.635742 61.129 142.0483
427.001953 61.003 141.3625
427.368164 60.770 140.8008
427.734375 60.469 140.8784
428.100586 60.185 141.7690
428.466797 59.994 143.1506
428.833008 59.901 144.4775
429.199219 59.851 145.4636
429.565430 59.793 146.2444
429.931641 59.727 147.1091
430.297852 59.692 148.1284
430.664062 59.716 149.0391
431.030273 59.777 149.4922
431.396484 59.812 149.3909
431.762695 59.770 148.9678
432.128906 59.639 148.5938
432.495117 59.444 148.5435
432.861328 59.220 148.9023
433.227539 58.988 149.6597
433.593750 58.765 150.8511
433.959961 58.588 152.5232
434.326172 58.516 154.4822
434.692383 58.577 156.1472
435.058594 58.717 156.8638
435.424805 58.810 156.4402
435.791016 58.744 155.3477
436.157227 58.481 154.4993
436.523438 58.093 154.8237
436.889648 57.753 156.6731
437.255859 57.627 159.3391
437.622070 57.728 161.4829
437.988281 57.908 162.3389
438.354492 58.013 162.1924
438.720703 57.992 161.8506
439.086914 57.900 161.9414
439.453125 57.830 162.4990
439.819336 57.819 163.0664
440.185547 57.818 163.2834
440.551758 57.758 163.3369
440.917969 57.630 163.8096
441.284180 57.526 165.0847
441.650391 57.560 166.7852
442.016602 57.743 167.9370
442.382812 57.948 167.8977
442.749023 58.020 166.9653
443.115234 57.889 166.1387
443.481445 57.626 166.4810
443.847656 57.420 168.3442
444.213867 57.439 170.8369
444.580078 57.658 172.5010
444.946289 57.889 172.7319
445.312500 57.968 172.1279
445.678711 57.871 171.7798
446.044922 57.710 172.4270
446.411133 57.637 173.8567
446.777344 57.696 175.0862
447.143555 57.772 175.4319
447.509766 57.719 175.2539
447.875977 57.502 175.6721
448.242188 57.268 177.6638
448.608398 57.267 -179.0713
448.974609 57.613 -176.3584
449.340820 58.128 -175.8489
449.707031 58.533 -177.5952
450.073242 58.659 179.5000
450.439453 58.486 176.8008
450.805664 58.115 175.3840
451.171875 57.728 175.6025
451.538086 57.475 176.8757
451.904297 57.372 178.2446
452.270508 57.331 179.3071
452.636719 57.298 -179.6172
453.002930 57.322 -178.1829
453.369141 57.488 -176.7234
453.735352 57.787 -176.1201
454.101562 58.081 -176.8960
454.467773 58.208 -178.6523
454.833984 58.090 179.7275
455.200195 57.799 179.5271
455.566406 57.557 -178.6196
455.932617 57.615 -175.6377
456.298828 57.995 -173.5874
456.665039 58.455 -173.6895
457.031250 58.735 -175.5056
457.397461 58.714 -177.6943
457.763672 58.435 -178.8140
458.129883 58.084 -177.9578
458.496094 57.906 -175.4487
458.862305 58.015 -172.8394
459.228516 58.285 -171.5151
459.594727 58.512 -171.5813
459.960938 58.584 -172.2261
460.327148 58.522 -172.5576
460.693359 58.427 -172.1851
461.059570 58.395 -171.3931
461.425781 58.440 -170.7869
461.791992 58.498 -170.6877
462.158203 58.507 -170.9146
462.524414 58.461 -171.0615
462.890625 58.406 -170.9062
463.256836 58.394 -170.6089
463.623047 58.425 -170.5283
463.989258 58.450 -170.8340
464.355469 58.418 -171.3176
464.721680 58.328 -171.5522
465.087891 58.236 -171.2463
465.454102 58.219 -170.5454
465.820312 58.307 -170.0020
466.186523 58.447 -170.1523
466.552734 58.540 -171.0901
466.918945 58.500 -172.4016
467.285156 58.305 -173.3723
467.651367 58.013 -173.2861
468.017578 57.759 -171.8174
468.383789 57.695 -169.4292
468.750000 57.878 -167.2900
469.116211 58.211 -166.4680
469.482422 58.526 -167.2380
469.848633 58.685 -169.1377
470.214844 58.628 -171.3538
470.581055 58.368 -173.0234
470.947266 57.991 -173.4590
471.313477 57.637 -172.4180
471.679688 57.447 -170.3418
472.045898 57.474 -168.1929
472.412109 57.659 -166.8347
472.778320 57.886 -166.5627
473.144531 58.059 -167.1533
473.510742 58.130 -168.1450
473.876953 58.100 -169.0544
474.243164 58.007 -169.5115
474.609375 57.913 -169.3792
474.975586 57.880 -168.8413
475.341797 57.931 -168.3359
475.708008 58.029 -168.2778
476.074219 58.100 -168.7666
476.440430 58.080 -169.5090
476.806641 57.956 -169.9783
477.172852 57.776 -169.6987
477.539062 57.637 -168.5698
477.905273 57.620 -167.0317
478.271484 57.728 -165.8032
478.637695 57.883 -165.3467
479.003906 57.992 -165.6006
479.370117 58.003 -166.1365
479.736328 57.924 -166.4741
480.102539 57.806 -166.3391
480.468750 57.707 -165.7676
480.834961 57.661 -165.0149
481.201172 57.663 -164.3462
481.567383 57.695 -163.8965
481.933594 57.741 -163.6995
482.299805 57.787 -163.7876
482.666016 57.816 -164.2085
483.032227 57.794 -164.9307
483.398438 57.688 -165.7349
483.764648 57.489 -166.2134
484.130859 57.242 -165.9307
484.497070 57.039 -164.7358
484.863281 56.976 -163.0371
485.229492 57.070 -161.6616
485.595703 57.233 -161.2393
485.961914 57.337 -161.7422
486.328125 57.305 -162.5667
486.694336 57.149 -162.9297
487.060547 56.969 -162.3501
487.426758 56.895 -161.0688
487.792969 56.976 -159.9785
488.159180 57.126 -159.8677
488.525391 57.199 -160.7422
488.891602 57.103 -161.8647
489.257812 56.862 -162.2354
489.624023 56.622 -161.2407
489.990234 56.572 -159.3167
490.356445 56.773 -157.8667
490.722656 57.083 -158.0408
491.088867 57.290 -159.8140
491.455078 57.257 -162.2275
491.821289 56.982 -164.0017
492.187500 56.598 -164.0989
492.553711 56.331 -162.4106
492.919922 56.351 -160.1475
493.286133 56.602 -158.9170
493.652344 56.874 -159.2979
494.018555 56.995 -160.6887
494.384766 56.918 -162.0283
494.750977 56.713 -162.4473
495.117188 56.517 -161.7092
495.483398 56.434 -160.3208
495.849609 56.464 -159.0493
496.215820 56.527 -158.2378
496.582031 56.556 -157.6721
496.948242 56.557 -156.9954
497.314453 56.576 -156.1592
497.680664 56.638 -155.5024
498.046875 56.698 -155.3857
498.413086 56.675 -155.7686
498.779297 56.518 -156.1499
499.145508 56.249 -155.8582
499.511719 55.975 -154.5142
499.877930 55.822 -152.4272
500.244141 55.833 -150.4849
500.610352 55.934 -149.4441
500.976562 56.002 -149.3896
501.342773 55.954 -149.8477
501.708984 55.783 -150.1858
502.075195 55.538 -149.9275
502.441406 55.297 -148.9019
502.807617 55.136 -147.2524
503.173828 55.103 -145.3596
503.540039 55.209 -143.7368
503.906250 55.414 -142.8801
504.272461 55.633 -143.0410
504.638672 55.766 -144.0535
505.004883 55.746 -145.3352
505.371094 55.573 -146.0718
505.737305 55.342 -145.5737
506.103516 55.213 -143.7964
506.469727 55.305 -141.6270
506.835938 55.578 -140.2729
507.202148 55.869 -140.2349
507.568359 56.028 -141.0630
507.934570 56.005 -141.8298
508.300781 55.860 -141.6851
508.666992 55.727 -140.3240
509.033203 55.729 -138.2188
509.399414 55.886 -136.2676
509.765625 56.115 -135.0693
510.131836 56.314 -134.6040
510.498047 56.429 -134.4763
510.864258 56.459 -134.2646
511.230469 56.437 -133.7039
511.596680 56.408 -132.7104
511.962891 56.412 -131.3577
512.329102 56.482 -129.8704
512.695312 56.627 -128.5991
513.061523 56.813 -127.8757
513.427734 56.978 -127.8035
513.793945 57.064 -128.1633
514.160156 57.053 -128.5186
514.526367 56.978 -128.4590
514.892578 56.908 -127.8640
515.258789 56.900 -126.9956
515.625000 56.956 -126.2747
515.991211 57.027 -125.9043
516.357422 57.069 -125.7258
516.723633 57.083 -125.4209
517.089844 57.111 -124.8438
517.456055 57.195 -124.1973
517.822266 57.329 -123.8618
518.188477 57.453 -124.0195
518.554688 57.505 -124.4602
518.920898 57.470 -124.7109
519.287109 57.390 -124.3555
519.653320 57.346 -123.3447
520.019531 57.397 -122.0757
520.385742 57.529 -121.0884
520.751953 57.677 -120.6387
521.118164 57.776 -120.5618
521.484375 57.807 -120.4790
521.850586 57.801 -120.0969
522.216797 57.809 -119.4141
522.583008 57.861 -118.7036
522.949219 57.937 -118.2734
523.315430 57.989 -118.2061
523.681641 57.977 -118.2886
524.047852 57.900 -118.1514
524.414062 57.803 -117.5122
524.780273 57.758 -116.4058
525.146484 57.813 -115.2388
525.512695 57.951 -114.5354
525.878906 58.102 -114.5581
526.245117 58.191 -115.1401
526.611328 58.183 -115.8130
526.977539 58.107 -116.0779
527.343750 58.036 -115.7051
527.709961 58.049 -114.9180
528.076172 58.171 -114.2664
528.442383 58.351 -114.2122
528.808594 58.510 -114.8091
529.174805 58.587 -115.7346
529.541016 58.576 -116.5361
529.907227 58.511 -116.8809
530.273438 58.445 -116.6968
530.639648 58.415 -116.1423
531.005859 58.430 -115.4353
531.372070 58.478 -114.6973
531.738281 58.552 -113.9575
532.104492 58.656 -113.2666
532.470703 58.787 -112.7568
532.836914 58.923 -112.5618
533.203125 59.026 -112.6672
533.569336 59.068 -112.8547
533.935547 59.054 -112.8008
534.301758 59.032 -112.2886
534.667969 59.063 -111.4106
535.034180 59.182 -110.5781
535.400391 59.363 -110.2495
535.766602 59.534 -110.5981
536.132812 59.629 -111.4082
536.499023 59.623 -112.2222
536.865234 59.545 -112.5850
537.231445 59.466 -112.2922
537.597656 59.458 -111.5322
537.963867 59.547 -110.7791
538.330078 59.701 -110.4639
538.696289 59.853 -110.7007
539.062500 59.949 -111.2825
539.428711 59.974 -111.8550
539.794922 59.948 -112.1140
540.161133 59.914 -111.9353
540.527344 59.912 -111.4062
540.893555 59.963 -110.7520
541.259766 60.061 -110.2046
541.625977 60.179 -109.9009
541.992188 60.292 -109.8525
542.358398 60.377 -109.9707
542.724609 60.426 -110.1130
543.090820 60.446 -110.1396
543.457031 60.458 -109.9766
543.823242 60.483 -109.6624
544.189453 60.532 -109.3291
544.555664 60.597 -109.1138
544.921875 60.657 -109.0542
545.288086 60.697 -109.0544
545.654297 60.719 -108.9607
546.020508 60.749 -108.6970
546.386719 60.814 -108.3633
546.752930 60.920 -108.2004
547.119141 61.039 -108.4185
547.485352 61.123 -109.0254
547.851562 61.135 -109.7869
548.217773 61.069 -110.3257
548.583984 60.962 -110.3064
548.950195 60.882 -109.6338
549.316406 60.893 -108.5681
549.682617 61.014 -107.6123
550.048828 61.204 -107.2061
550.415039 61.393 -107.4771
550.781250 61.520 -108.2292
551.147461 61.560 -109.0933
551.513672 61.530 -109.7087
551.879883 61.473 -109.8828
552.246094 61.439 -109.6729
552.612305 61.454 -109.3354
552.978516 61.506 -109.1350
553.344727 61.560 -109.1543
553.710938 61.590 -109.2598
554.077148 61.601 -109.2378
554.443359 61.624 -109.0020
554.809570 61.693 -108.7119
555.175781 61.806 -108.6777
555.541992 61.917 -109.0962
555.908203 61.970 -109.8560
556.274414 61.936 -110.5671
556.640625 61.843 -110.7876
557.006836 61.764 -110.3350
557.373047 61.777 -109.4922
557.739258 61.896 -108.8606
558.105469 62.057 -108.8877
558.471680 62.171 -109.5381
558.837891 62.188 -110.3726
559.204102 62.121 -110.8699
559.570312 62.038 -110.7656
559.936523 62.008 -110.2275
560.302734 62.052 -109.7036
560.668945 62.129 -109.5210
561.035156 62.184 -109.6328
561.401367 62.194 -109.7275
561.767578 62.192 -109.5469
562.133789 62.227 -109.1416
562.500000 62.320 -108.8523
562.866211 62.435 -109.0005
563.232422 62.508 -109.5891
563.598633 62.498 -110.2822
563.964844 62.412 -110.6282
564.331055 62.310 -110.3540
564.697266 62.264 -109.5715
565.063477 62.307 -108.7117
565.429688 62.413 -108.1963
565.795898 62.523 -108.1460
566.162109 62.594 -108.3818
566.528320 62.617 -108.6301
566.894531 62.616 -108.7290
567.260742 62.615 -108.6990
567.626953 62.620 -108.6533
567.993164 62.617 -108.6460
568.359375 62.596 -108.5972
568.725586 62.562 -108.3616
569.091797 62.542 -107.8711
569.458008 62.568 -107.2324
569.824219 62.648 -106.6860
570.190430 62.763 -106.4473
570.556641 62.876 -106.5728
570.922852 62.959 -106.9536
571.289062 63.001 -107.4075
571.655273 63.008 -107.7759
572.021484 62.996 -107.9707
572.387695 62.982 -107.9668
572.753906 62.979 -107.7756
573.120117 63.003 -107.4502
573.486328 63.064 -107.1055
573.852539 63.160 -106.9102
574.218750 63.270 -107.0078
574.584961 63.362 -107.4238
574.951172 63.406 -108.0305
575.317383 63.395 -108.6104
575.683594 63.341 -108.9712
576.049805 63.272 -109.0413
576.416016 63.209 -108.8701
576.782227 63.160 -108.5396
577.148438 63.126 -108.0732
577.514648 63.118 -107.4583
577.880859 63.158 -106.7700
578.247070 63.259 -106.2480
578.613281 63.397 -106.1870
578.979492 63.516 -106.6958
579.345703 63.559 -107.5605
579.711914 63.504 -108.3193
580.078125 63.390 -108.5115
580.444336 63.300 -107.9919
580.810547 63.310 -107.1062
581.176758 63.425 -106.4707
581.542969 63.573 -106.4729
581.909180 63.670 -106.9924
582.275391 63.678 -107.5535
582.641602 63.628 -107.6860
583.007812 63.589 -107.2576
583.374023 63.620 -106.5674
583.740234 63.715 -106.0776
584.106445 63.815 -105.9995
584.472656 63.867 -106.1445
584.838867 63.863 -106.1287
585.205078 63.851 -105.7097
585.571289 63.889 -105.0154
585.937500 63.996 -104.4609
586.303711 64.132 -104.3999
586.669922 64.231 -104.8420
587.036133 64.252 -105.4783
587.402344 64.199 -105.9106
587.768555 64.119 -105.8989
588.134766 64.066 -105.4907
588.500977 64.068 -104.9473
588.867188 64.117 -104.5281
589.233398 64.185 -104.3264
589.599609 64.252 -104.2856
589.965820 64.314 -104.3174
590.332031 64.374 -104.3828
590.698242 64.432 -104.4751
591.064453 64.485 -104.5647
591.430664 64.536 -104.5923
591.796875 64.596 -104.5369
592.163086 64.678 -104.4788
592.529297 64.774 -104.5645
592.895508 64.858 -104.8687
593.261719 64.898 -105.2822
593.627930 64.885 -105.5391
593.994141 64.847 -105.3940
594.360352 64.837 -104.8379
594.726562 64.893 -104.1741
595.092773 65.001 -103.8110
595.458984 65.101 -103.9270
595.825195 65.137 -104.3245
596.191406 65.095 -104.5759
596.557617 65.022 -104.3306
596.923828 64.991 -103.5977
597.290039 65.050 -102.7888
597.656250 65.180 -102.4062
598.022461 65.312 -102.6458
598.388672 65.386 -103.3003
598.754883 65.387 -103.9680
599.121094 65.348 -104.3442
599.487305 65.319 -104.4072
599.853516 65.329 -104.3816
600.219727 65.363 -104.5034
600.585938 65.384 -104.7959
600.952148 65.373 -105.0591
601.318359 65.341 -105.0474
601.684570 65.332 -104.6870
