* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_LR.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_LR.wav
* Measurement: captured_sweep_LR
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
301.025391 65.087 -164.3628
301.391602 64.953 -165.3379
301.757812 64.764 -166.1655
302.124023 64.556 -166.6689
302.490234 64.373 -166.9570
302.856445 64.222 -167.3345
303.222656 64.066 -168.0171
303.588867 63.854 -168.9160
303.955078 63.564 -169.6763
304.321289 63.231 -169.9316
304.687500 62.926 -169.6208
305.053711 62.707 -169.1235
305.419922 62.560 -169.0024
305.786133 62.409 -169.5337
306.152344 62.173 -170.4873
306.518555 61.822 -171.2942
306.884766 61.406 -171.4082
307.250977 61.025 -170.6929
307.617188 60.763 -169.5930
307.983398 60.617 -168.8247
308.349609 60.504 -168.7947
308.715820 60.331 -169.3506
309.082031 60.055 -169.9893
309.448242 59.695 -170.2041
309.814453 59.309 -169.7388
310.180664 58.954 -168.6396
310.546875 58.660 -167.1008
310.913086 58.436 -165.2800
311.279297 58.293 -163.3054
311.645508 58.243 -161.4167
312.011719 58.263 -159.9595
312.377930 58.287 -159.1191
312.744141 58.239 -158.6743
313.110352 58.089 -158.0393
313.476562 57.893 -156.6152
313.842773 57.770 -154.3042
314.208984 57.817 -151.7866
314.575195 57.996 -150.0308
314.941406 58.165 -149.4121
315.307617 58.195 -149.4353
315.673828 58.052 -149.1211
316.040039 57.831 -147.6033
316.406250 57.708 -144.7642
316.772461 57.813 -141.5071
317.138672 58.112 -139.0393
317.504883 58.457 -137.8274
317.871094 58.728 -137.4695
318.237305 58.906 -137.2810
318.603516 59.049 -136.8613
318.969727 59.226 -136.3325
319.335938 59.451 -136.1453
319.702148 59.666 -136.6035
320.068359 59.796 -137.5674
320.434570 59.803 -138.5295
320.800781 59.720 -138.9146
321.166992 59.641 -138.4456
321.533203 59.667 -137.4136
321.899414 59.833 -136.5605
322.265625 60.077 -136.5315
322.631836 60.290 -137.4277
322.998047 60.393 -138.8376
323.364258 60.376 -140.1553
323.730469 60.294 -140.9285
324.096680 60.232 -141.1221
324.462891 60.244 -141.1335
324.829102 60.313 -141.4536
325.195312 60.370 -142.2400
325.561523 60.361 -143.2100
325.927734 60.289 -143.8916
326.293945 60.220 -144.0161
326.660156 60.230 -143.7913
327.026367 60.337 -143.7820
327.392578 60.480 -144.4194
327.758789 60.572 -145.6362
328.125000 60.568 -146.9517
328.491211 60.498 -147.8408
328.857422 60.445 -148.1421
329.223633 60.482 -148.2410
329.589844 60.602 -148.7937
329.956055 60.720 -150.1780
330.322266 60.735 -152.2205
330.688477 60.595 -154.3491
331.054688 60.318 -155.9106
331.420898 59.986 -156.4910
331.787109 59.703 -156.1504
332.153320 59.535 -155.4092
332.519531 59.471 -154.8892
332.885742 59.448 -154.9246
333.251953 59.402 -155.4866
333.618164 59.294 -156.3545
333.984375 59.112 -157.2766
334.350586 58.858 -158.0142
334.716797 58.546 -158.3218
335.083008 58.215 -157.9705
335.449219 57.927 -156.8804
335.815430 57.755 -155.2971
336.181641 57.727 -153.7798
336.547852 57.804 -152.8818
336.914062 57.904 -152.7974
337.280273 57.957 -153.3086
337.646484 57.942 -154.0212
338.012695 57.884 -154.6646
338.378906 57.819 -155.2729
338.745117 57.746 -156.1074
339.111328 57.610 -157.3330
339.477539 57.332 -158.6968
339.843750 56.865 -159.4370
340.209961 56.272 -158.4980
340.576172 55.768 -155.2312
340.942383 55.637 -150.5444
341.308594 55.938 -146.8618
341.674805 56.401 -145.8962
342.041016 56.696 -147.3928
342.407227 56.636 -149.9216
342.773438 56.200 -151.7197
343.139648 55.540 -151.1602
343.505859 54.989 -147.6111
343.872070 54.878 -142.5999
344.238281 55.190 -138.8804
344.604492 55.604 -137.6409
344.970703 55.859 -138.0779
345.336914 55.894 -138.7786
345.703125 55.805 -138.7251
346.069336 55.745 -137.7852
346.435547 55.804 -136.6445
346.801758 55.936 -136.0469
347.167969 56.031 -136.0691
347.534180 56.026 -136.1621
347.900391 55.952 -135.6907
348.266602 55.904 -134.4739
348.632812 55.954 -132.9460
348.999023 56.077 -131.7097
349.365234 56.186 -130.9092
349.731445 56.217 -130.1052
350.097656 56.200 -128.6965
350.463867 56.238 -126.5132
350.830078 56.420 -124.1216
351.196289 56.720 -122.3989
351.562500 57.012 -121.7236
351.928711 57.177 -121.6943
352.294922 57.182 -121.4658
352.661133 57.105 -120.2913
353.027344 57.092 -118.0632
353.393555 57.255 -115.5273
353.759766 57.570 -113.7202
354.125977 57.907 -113.1016
354.492188 58.150 -113.3574
354.858398 58.261 -113.8127
355.224609 58.281 -113.9033
355.590820 58.290 -113.4636
355.957031 58.346 -112.7290
356.323242 58.456 -112.0396
356.689453 58.589 -111.5156
357.055664 58.732 -111.0347
357.421875 58.907 -110.4841
357.788086 59.145 -110.0000
358.154297 59.448 -109.9297
358.520508 59.764 -110.5325
358.886719 60.021 -111.7322
359.252930 60.173 -113.1316
359.619141 60.223 -114.2185
359.985352 60.227 -114.6240
360.351562 60.263 -114.3328
360.717773 60.389 -113.7083
361.083984 60.604 -113.2534
361.450195 60.857 -113.2856
361.816406 61.089 -113.8059
362.182617 61.262 -114.5933
362.548828 61.373 -115.3706
362.915039 61.442 -115.9331
363.281250 61.506 -116.2227
363.647461 61.601 -116.3516
364.013672 61.742 -116.5610
364.379883 61.921 -117.1174
364.746094 62.104 -118.1880
365.112305 62.248 -119.7627
365.478516 62.318 -121.6562
365.844727 62.302 -123.5696
366.210938 62.214 -125.1753
366.577148 62.094 -126.2227
366.943359 62.002 -126.6475
367.309570 61.996 -126.6443
367.675781 62.099 -126.6135
368.041992 62.286 -126.9585
368.408203 62.498 -127.8577
368.774414 62.671 -129.1777
369.140625 62.774 -130.5571
369.506836 62.818 -131.5925
369.873047 62.854 -132.0540
370.239258 62.943 -132.0442
370.605469 63.113 -131.9507
370.971680 63.340 -132.1658
371.337891 63.566 -132.8159
371.704102 63.748 -133.7463
372.070312 63.881 -134.7214
372.436523 63.983 -135.6428
372.802734 64.068 -136.6028
373.168945 64.119 -137.7273
373.535156 64.101 -138.9468
373.901367 63.994 -139.9187
374.267578 63.836 -140.2063
374.633789 63.726 -139.6609
375.000000 63.761 -138.7456
375.366211 63.952 -138.3440
375.732422 64.200 -139.0688
376.098633 64.376 -140.8193
376.464844 64.410 -142.9443
376.831055 64.320 -144.6748
377.197266 64.201 -145.5645
377.563477 64.168 -145.7932
377.929688 64.263 -146.0396
378.295898 64.430 -146.8855
378.662109 64.575 -148.3518
379.028320 64.643 -149.9949
379.394531 64.654 -151.3252
379.760742 64.674 -152.1995
380.126953 64.752 -152.9221
380.493164 64.868 -153.9333
380.859375 64.950 -155.3491
381.225586 64.940 -156.8132
381.591797 64.847 -157.7437
381.958008 64.761 -157.8015
382.324219 64.794 -157.3066
382.690430 64.977 -157.1443
383.056641 65.217 -158.0452
383.422852 65.370 -159.9951
383.789062 65.344 -162.2937
384.155273 65.148 -163.9680
384.521484 64.906 -164.2996
384.887695 64.810 -163.4353
385.253906 64.970 -162.5674
385.620117 65.310 -163.0332
385.986328 65.633 -165.2297
386.352539 65.782 -168.5627
386.718750 65.703 -171.9895
387.084961 65.454 -174.5090
387.451172 65.186 -175.6133
387.817383 65.065 -175.7007
388.183594 65.149 -175.9236
388.549805 65.334 -177.2490
388.916016 65.453 -179.7444
389.282227 65.394 177.2847
389.648438 65.146 174.8030
390.014648 64.801 173.5811
390.380859 64.518 173.7397
390.747070 64.421 174.5383
391.113281 64.503 174.8762
391.479492 64.642 174.1582
391.845703 64.716 172.5532
392.211914 64.671 170.6208
392.578125 64.527 168.8640
392.944336 64.335 167.4827
393.310547 64.137 166.3801
393.676758 63.940 165.3865
394.042969 63.730 164.4905
394.409180 63.512 163.8418
394.775391 63.328 163.5156
395.141602 63.225 163.2695
395.507812 63.203 162.6018
395.874023 63.195 161.1382
396.240234 63.103 158.9678
396.606445 62.860 156.6448
396.972656 62.471 154.9399
397.338867 62.026 154.4749
397.705078 61.667 155.2969
398.071289 61.504 156.6948
398.437500 61.523 157.6721
398.803711 61.615 157.7012
399.169922 61.670 156.9238
399.536133 61.638 155.8027
399.902344 61.527 154.7388
400.268555 61.370 153.8945
400.634766 61.189 153.2378
401.000977 60.983 152.7036
401.367188 60.744 152.3230
401.733398 60.473 152.2183
402.099609 60.189 152.5056
402.465820 59.923 153.2017
402.832031 59.708 154.1956
403.198242 59.564 155.2705
403.564453 59.497 156.1406
403.930664 59.485 156.5164
404.296875 59.482 156.2234
404.663086 59.432 155.3142
405.029297 59.297 154.0796
405.395508 59.077 152.9209
405.761719 58.821 152.1196
406.127930 58.590 151.6213
406.494141 58.418 151.0386
406.860352 58.267 149.9746
407.226562 58.061 148.4033
407.592773 57.739 146.7649
407.958984 57.311 145.7458
408.325195 56.867 145.8735
408.691406 56.547 147.0640
409.057617 56.437 148.5132
409.423828 56.499 149.2769
409.790039 56.610 148.9802
410.156250 56.663 147.9004
410.522461 56.616 146.5974
410.888672 56.486 145.5767
411.254883 56.324 145.1233
411.621094 56.189 145.2625
411.987305 56.133 145.7754
412.353516 56.174 146.2563
412.719727 56.286 146.2571
413.085938 56.400 145.5151
413.452148 56.426 144.1357
413.818359 56.302 142.6045
414.184570 56.027 141.6279
414.550781 55.685 141.8120
414.916992 55.421 143.1909
415.283203 55.346 144.9551
415.649414 55.433 145.9495
416.015625 55.533 145.6023
416.381836 55.496 144.2231
416.748047 55.255 142.6282
417.114258 54.838 141.6562
417.480469 54.345 141.7793
417.846680 53.889 142.8738
418.212891 53.518 144.4023
418.579102 53.201 145.9846
418.945312 52.897 147.7498
419.311523 52.641 150.0430
419.677734 52.531 152.7749
420.043945 52.626 155.1379
420.410156 52.854 156.2200
420.776367 53.057 155.8315
421.142578 53.115 154.5825
421.508789 53.013 153.3901
421.875000 52.839 152.9023
422.241211 52.714 153.0493
422.607422 52.691 153.0977
422.973633 52.689 152.3955
423.339844 52.569 151.0801
423.706055 52.259 150.0693
424.072266 51.828 150.4885
424.438477 51.495 152.7231
424.804688 51.458 155.6121
425.170898 51.663 157.2837
425.537109 51.844 157.0977
425.903320 51.785 156.0586
426.269531 51.470 155.8989
426.635742 51.119 157.8923
427.001953 51.068 161.4258
427.368164 51.406 163.9817
427.734375 51.839 163.8403
428.100586 52.021 161.5847
428.466797 51.801 159.1230
428.833008 51.270 158.5923
429.199219 50.774 161.1982
429.565430 50.733 165.5098
429.931641 51.150 168.1841
430.297852 51.614 167.7539
430.664062 51.780 165.4011
431.030273 51.561 163.2307
431.396484 51.115 163.0542
431.762695 50.772 165.2944
432.128906 50.784 168.2156
432.495117 51.037 169.5334
432.861328 51.206 168.8132
433.227539 51.076 167.3567
433.593750 50.649 166.9592
433.959961 50.132 168.8850
434.326172 49.830 172.8401
434.692383 49.878 176.9316
435.058594 50.116 179.5945
435.424805 50.322 -179.1108
435.791016 50.415 -178.2759
436.157227 50.452 -177.2717
436.523438 50.511 -176.1895
436.889648 50.594 -175.4846
437.255859 50.632 -175.2834
437.622070 50.570 -175.1367
437.988281 50.449 -174.4067
438.354492 50.393 -172.9385
438.720703 50.508 -171.4529
439.086914 50.756 -171.0430
439.453125 50.972 -172.1858
439.819336 50.987 -174.3943
440.185547 50.719 -176.5239
440.551758 50.212 -177.1709
440.917969 49.673 -175.2246
441.284180 49.435 -170.9524
441.650391 49.694 -166.5842
442.016602 50.277 -164.4463
442.382812 50.851 -164.9397
442.749023 51.198 -166.9968
443.115234 51.271 -169.2029
443.481445 51.159 -170.4158
443.847656 51.038 -170.2146
444.213867 51.070 -169.2112
444.580078 51.275 -168.6118
444.946289 51.519 -169.1428
445.312500 51.650 -170.5571
445.678711 51.605 -172.0034
446.044922 51.432 -172.6292
446.411133 51.263 -172.1099
446.777344 51.214 -170.9033
447.143555 51.298 -169.8584
447.509766 51.426 -169.4319
447.875977 51.511 -169.4055
448.242188 51.546 -169.2710
448.608398 51.590 -168.7842
448.974609 51.706 -168.2297
449.340820 51.883 -168.1521
449.707031 52.038 -168.8047
450.073242 52.089 -169.8979
450.439453 52.012 -170.7961
450.805664 51.866 -170.9199
451.171875 51.764 -170.1636
451.538086 51.799 -169.0659
451.904297 51.964 -168.4443
452.270508 52.166 -168.7625
452.636719 52.301 -169.8892
453.002930 52.320 -171.3274
453.369141 52.233 -172.5605
453.735352 52.092 -173.3049
454.101562 51.953 -173.5984
454.467773 51.837 -173.6638
454.833984 51.727 -173.6394
455.200195 51.603 -173.4109
455.566406 51.482 -172.7253
455.932617 51.422 -171.5054
456.298828 51.483 -170.0950
456.665039 51.660 -169.1030
457.031250 51.874 -168.9102
457.397461 52.032 -169.3672
457.763672 52.093 -169.9468
458.129883 52.093 -170.1460
458.496094 52.112 -169.8777
458.862305 52.206 -169.5640
459.228516 52.346 -169.7527
459.594727 52.445 -170.5950
459.960938 52.435 -171.7207
460.327148 52.317 -172.5444
460.693359 52.162 -172.7168
461.059570 52.054 -172.4189
461.425781 52.008 -172.1787
461.791992 51.963 -172.2881
462.158203 51.855 -172.4502
462.524414 51.703 -172.0374
462.890625 51.625 -170.7766
463.256836 51.749 -169.3213
463.623047 52.061 -168.8938
463.989258 52.394 -170.1748
464.355469 52.569 -172.8062
464.721680 52.493 -175.7615
465.087891 52.194 -177.8806
465.454102 51.809 -178.3623
465.820312 51.531 -177.2742
466.186523 51.475 -175.6311
466.552734 51.592 -174.5439
466.918945 51.744 -174.3118
467.285156 51.844 -174.4929
467.651367 51.903 -174.5425
468.017578 51.988 -174.3235
468.383789 52.148 -174.1987
468.750000 52.361 -174.6807
469.116211 52.549 -175.9939
469.482422 52.635 -177.9480
469.848633 52.578 179.9109
470.214844 52.389 178.0908
470.581055 52.118 176.9719
470.947266 51.846 176.6455
471.313477 51.642 176.8296
471.679688 51.526 177.0027
472.045898 51.448 176.7563
472.412109 51.335 176.0916
472.778320 51.137 175.4241
473.144531 50.876 175.3223
473.510742 50.642 176.0881
473.876953 50.543 177.3945
474.243164 50.603 178.4092
474.609375 50.732 178.4883
474.975586 50.801 177.7136
475.341797 50.738 176.7871
475.708008 50.580 176.5410
476.074219 50.461 177.3342
476.440430 50.524 178.5845
476.806641 50.781 179.0608
477.172852 51.089 177.9062
477.539062 51.260 175.2222
477.905273 51.170 171.8374
478.271484 50.790 168.9001
478.637695 50.203 167.5576
479.003906 49.612 168.4741
479.370117 49.270 171.0955
479.736328 49.281 173.6267
480.102539 49.495 174.5161
480.468750 49.675 173.6113
480.834961 49.675 171.7634
481.201172 49.482 170.0122
481.567383 49.177 169.0566
481.933594 48.865 169.0051
482.299805 48.604 169.5305
482.666016 48.382 170.4138
483.032227 48.192 171.8938
483.398438 48.125 174.2495
483.764648 48.329 176.8801
484.130859 48.821 178.1821
484.497070 49.391 176.9050
484.863281 49.754 173.1741
485.229492 49.705 168.1963
485.595703 49.162 163.7634
485.961914 48.209 162.0649
486.328125 47.223 164.9841
486.694336 46.842 171.4417
487.060547 47.251 176.4065
487.426758 47.879 176.8113
487.792969 48.187 173.8511
488.159180 47.993 170.0845
488.525391 47.391 167.8926
488.891602 46.710 168.6960
489.257812 46.372 171.5442
489.624023 46.465 173.3323
489.990234 46.628 172.2449
490.356445 46.487 169.2156
490.722656 45.909 166.5886
491.088867 45.075 166.8989
491.455078 44.509 171.0581
491.821289 44.689 175.8547
492.187500 45.357 176.8306
492.553711 45.890 173.3948
492.919922 45.910 167.6279
493.286133 45.299 162.1548
493.652344 44.140 159.8503
494.018555 42.868 163.4543
494.384766 42.327 172.2200
494.750977 42.822 179.6885
495.117188 43.622 -177.9307
495.483398 44.127 -178.8196
495.849609 44.245 179.8447
496.215820 44.182 179.6592
496.582031 44.201 -179.7485
496.948242 44.335 179.8628
497.314453 44.330 177.4558
497.680664 43.867 173.8862
498.046875 42.768 171.6804
498.413086 41.203 174.8081
498.779297 40.148 -174.2102
499.145508 40.637 -162.9907
499.511719 41.735 -160.5215
499.877930 42.208 -165.1238
500.244141 41.563 -172.2744
500.610352 39.528 -177.0286
500.976562 36.100 -169.3992
501.342773 34.620 -136.8521
501.708984 37.682 -117.1562
502.075195 40.179 -117.9939
502.441406 41.216 -124.8813
502.807617 41.050 -131.6306
503.173828 39.999 -134.2461
503.540039 38.721 -129.2815
503.906250 38.357 -118.2053
504.272461 39.163 -109.4985
504.638672 40.203 -106.5642
505.004883 40.947 -106.8665
505.371094 41.387 -108.0881
505.737305 41.642 -109.5110
506.103516 41.734 -111.2371
506.469727 41.573 -112.9597
506.835938 41.104 -113.2778
507.202148 40.519 -110.1118
507.568359 40.391 -103.1252
507.934570 41.134 -96.5647
508.300781 42.309 -94.8394
508.666992 43.260 -97.6819
509.033203 43.675 -102.5579
509.399414 43.535 -106.7781
509.765625 43.058 -107.9438
510.131836 42.744 -105.1113
510.498047 43.083 -100.9653
510.864258 43.923 -99.8032
511.230469 44.701 -102.6636
511.596680 45.037 -107.7637
511.962891 44.821 -112.5698
512.329102 44.179 -114.3811
512.695312 43.586 -111.1895
513.061523 43.753 -104.8020
513.427734 44.752 -100.9395
513.793945 45.913 -102.1660
514.160156 46.727 -106.8767
514.526367 47.046 -112.6633
514.892578 46.931 -117.5381
515.258789 46.582 -120.2161
515.625000 46.276 -120.6597
515.991211 46.172 -120.2646
516.357422 46.159 -120.4456
516.723633 46.011 -121.0059
517.089844 45.662 -120.2705
517.456055 45.373 -116.6470
517.822266 45.614 -111.2124
518.188477 46.454 -107.9199
518.554688 47.407 -108.9927
518.920898 48.007 -113.3984
519.287109 48.050 -118.9009
519.653320 47.538 -123.0791
520.019531 46.693 -123.5374
520.385742 46.056 -119.2134
520.751953 46.186 -113.0684
521.118164 46.922 -109.9211
521.484375 47.661 -110.8242
521.850586 48.054 -113.8992
522.216797 48.058 -116.9460
522.583008 47.826 -118.3682
522.949219 47.627 -117.7156
523.315430 47.683 -116.0825
523.681641 47.982 -115.2334
524.047852 48.317 -115.9785
524.414062 48.499 -117.8398
524.780273 48.460 -119.7705
525.146484 48.250 -120.8113
525.512695 48.002 -120.5347
525.878906 47.846 -119.2791
526.245117 47.822 -117.8726
526.611328 47.864 -116.9126
526.977539 47.886 -116.3782
527.343750 47.862 -115.9048
527.709961 47.832 -115.3083
528.076172 47.837 -114.8491
528.442383 47.849 -114.9783
528.808594 47.783 -115.8091
529.174805 47.561 -116.8726
529.541016 47.193 -117.3496
529.907227 46.802 -116.6553
530.273438 46.560 -115.1194
530.639648 46.530 -113.9861
531.005859 46.585 -114.2632
531.372070 46.533 -115.7754
531.738281 46.282 -117.3921
532.104492 45.910 -117.8408
532.470703 45.641 -116.6951
532.836914 45.658 -115.0339
533.203125 45.899 -114.4700
533.569336 46.117 -115.3430
533.935547 46.138 -116.4456
534.301758 46.010 -116.0054
534.667969 46.029 -113.1528
535.034180 46.515 -109.4387
535.400391 47.404 -107.7778
535.766602 48.304 -109.3059
536.132812 48.885 -112.9895
536.499023 49.019 -116.9924
536.865234 48.753 -119.4138
537.231445 48.324 -118.7812
537.597656 48.118 -115.2017
537.963867 48.373 -111.1125
538.330078 48.894 -109.0432
538.696289 49.314 -109.1785
539.062500 49.437 -110.0117
539.428711 49.305 -109.7759
539.794922 49.155 -107.5151
540.161133 49.270 -104.0251
540.527344 49.696 -101.3916
540.893555 50.207 -100.8682
541.259766 50.560 -102.0261
541.625977 50.667 -103.6460
541.992188 50.589 -104.6621
542.358398 50.469 -104.7317
542.724609 50.411 -104.3357
543.090820 50.396 -104.1587
543.457031 50.329 -104.2673
543.823242 50.167 -104.0120
544.189453 49.996 -102.7034
544.555664 49.985 -100.5303
544.921875 50.207 -98.7437
545.288086 50.529 -98.4744
545.654297 50.740 -99.6519
546.020508 50.725 -101.2200
546.386719 50.526 -101.9443
546.752930 50.324 -101.2537
547.119141 50.301 -99.8445
547.485352 50.462 -99.1548
547.851562 50.629 -99.9146
548.217773 50.624 -101.6030
548.583984 50.404 -103.0557
548.950195 50.076 -103.3022
549.316406 49.828 -102.2944
549.682617 49.773 -101.0295
550.048828 49.843 -100.5574
550.415039 49.892 -100.9656
550.781250 49.851 -101.5435
551.147461 49.782 -101.6289
551.513672 49.801 -101.3035
551.879883 49.945 -101.3337
552.246094 50.118 -102.3054
552.612305 50.187 -103.9700
552.978516 50.095 -105.4233
553.344727 49.917 -105.7524
553.710938 49.821 -104.7710
554.077148 49.928 -103.3416
554.443359 50.191 -102.6206
554.809570 50.448 -102.9465
555.175781 50.575 -103.7075
555.541992 50.573 -103.9875
555.908203 50.550 -103.2737
556.274414 50.632 -101.8662
556.640625 50.850 -100.6150
557.006836 51.122 -100.1182
557.373047 51.351 -100.3159
557.739258 51.495 -100.7881
558.105469 51.577 -101.2368
558.471680 51.626 -101.6914
558.837891 51.627 -102.3010
559.204102 51.536 -102.9402
559.570312 51.334 -103.0493
559.936523 51.105 -101.9521
560.302734 51.038 -99.6350
560.668945 51.278 -97.3489
561.035156 51.749 -96.8193
561.401367 52.199 -98.7244
561.767578 52.394 -102.4097
562.133789 52.213 -106.4946
562.500000 51.672 -109.3218
562.866211 50.949 -109.3352
563.232422 50.416 -106.1033
563.598633 50.405 -101.6040
563.964844 50.837 -98.8540
564.331055 51.339 -98.8689
564.697266 51.638 -100.6340
565.063477 51.673 -102.6343
565.429688 51.533 -103.7454
565.795898 51.378 -103.6594
566.162109 51.327 -102.9397
566.528320 51.371 -102.4143
566.894531 51.410 -102.3623
567.260742 51.369 -102.3491
567.626953 51.271 -101.6973
567.993164 51.232 -100.1272
568.359375 51.369 -98.1616
568.725586 51.693 -96.8308
569.091797 52.090 -96.8499
569.458008 52.414 -98.1890
569.824219 52.565 -100.2666
570.190430 52.511 -102.2769
570.556641 52.293 -103.4077
570.922852 52.023 -103.0725
571.289062 51.869 -101.2856
571.655273 51.966 -98.9492
572.021484 52.300 -97.4131
572.387695 52.715 -97.4915
572.753906 53.028 -99.0359
573.120117 53.130 -101.2471
573.486328 53.008 -103.1101
573.852539 52.747 -103.7590
574.218750 52.511 -102.9019
574.584961 52.459 -101.1753
574.951172 52.618 -99.8254
575.317383 52.865 -99.7356
575.683594 53.042 -100.9021
576.049805 53.050 -102.7026
576.416016 52.871 -104.3462
576.782227 52.561 -105.1724
577.148438 52.219 -104.8530
577.514648 51.959 -103.5305
577.880859 51.853 -101.7786
578.247070 51.897 -100.3003
578.613281 52.025 -99.5457
578.979492 52.153 -99.5383
579.345703 52.227 -99.9690
579.711914 52.241 -100.4180
580.078125 52.233 -100.6089
580.444336 52.254 -100.5898
580.810547 52.317 -100.6782
581.176758 52.379 -101.1230
581.542969 52.369 -101.7642
581.909180 52.258 -102.0054
582.275391 52.111 -101.1743
582.641602 52.085 -99.1851
583.007812 52.303 -96.9990
583.374023 52.711 -95.9983
583.740234 53.107 -96.7407
584.106445 53.301 -98.6140
584.472656 53.227 -100.3486
584.838867 52.973 -100.6619
585.205078 52.769 -99.0549
585.571289 52.843 -96.5676
585.937500 53.186 -95.1338
586.303711 53.560 -95.7185
586.669922 53.732 -97.7375
587.036133 53.616 -99.8213
587.402344 53.292 -100.6101
587.768555 52.973 -99.4741
588.134766 52.885 -97.1482
588.500977 53.069 -95.2739
588.867188 53.355 -94.8518
589.233398 53.565 -95.6196
589.599609 53.633 -96.7112
589.965820 53.607 -97.4226
590.332031 53.576 -97.5933
590.698242 53.597 -97.5371
591.064453 53.662 -97.6304
591.430664 53.731 -97.9883
591.796875 53.780 -98.5232
592.163086 53.802 -99.1716
592.529297 53.785 -99.9478
592.895508 53.693 -100.7571
593.261719 53.500 -101.2156
593.627930 53.244 -100.7532
593.994141 53.043 -99.0916
594.360352 53.033 -96.7866
594.726562 53.229 -95.0349
595.092773 53.489 -94.6091
595.458984 53.646 -95.2290
595.825195 53.637 -95.9309
596.191406 53.538 -95.8181
596.557617 53.509 -94.7778
596.923828 53.656 -93.6948
597.290039 53.917 -93.6384
597.656250 54.125 -94.8347
598.022461 54.158 -96.5845
598.388672 54.013 -97.8420
598.754883 53.807 -97.8701
599.121094 53.706 -96.7751
599.487305 53.794 -95.4888
599.853516 54.009 -94.9326
600.219727 54.224 -95.2822
600.585938 54.357 -96.1016
600.952148 54.408 -96.8774
601.318359 54.414 -97.3745
601.684570 54.404 -97.6304
602.050781 54.375 -97.6995
602.416992 54.323 -97.4609
